1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),16 - Latitude (decimal),17 - Longitude (decimal),34 - Skew Angle (degrees),48 - Length of Maximum Span (ft.)
41,Oregon,17488 01E 04615,State Highway Agency,47,Marion County,64900,64900,Salem city,1997,25559,Prestressed Concrete Continuous,Box Beam or Girders - Single or Spread,2,367.1,I-5 (HWY 1)             ,OR 99E (HWY 81)   ,Fair,26,39868.3,44.98343,-122.993866,39,188
41,Oregon,12205B210 00551,State Highway Agency,43,Linn County,0,0,No Place Code,1971,24140,Concrete Continuous,Slab,8,345.1,Calapooia River         ,OR 34 (Hwy 210)   ,Fair,52,30460.5,44.56534,-123.14897,11,65.9
41,Oregon,07851A001C26349,State Highway Agency,47,Marion County,0,8750,Brooks CDP,1975,16158,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,321.9,I-5 (Hwy 1)             ,Brooklake Road    ,Fair,48,23019.5,45.049664,-122.972694,30,116.1
41,Oregon,16569 001C26020,State Highway Agency,47,Marion County,64900,64900,Salem city,1983,16061,Prestressed Concrete,Slab,4,240.2,UPRR & Indian School Rd ,Chemawa Road      ,Fair,40,18594.9,45.004932,-122.99121,0,66.9
41,Oregon,02284 140 03373,State Highway Agency,47,Marion County,0,0,No Place Code,1959,1860,Concrete,Channel Beam,3,63,East Champoeg Creek     ,HWY 140 (OR 219)  ,Fair,64,1942.7,45.16554,-122.93251,0,21
41,Oregon,07852A001 26241,State Highway Agency,47,Marion County,0,0,No Place Code,1975,8079,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,324.1,I-5 (Hwy 1)             ,Quinaby Road      ,Fair,48,13825.2,45.035065,-122.98061,21,137.1
41,Oregon,00559B035 05317,State Highway Agency,19,Douglas County,0,0,No Place Code,1948,2968,Concrete Continuous,Tee Beam,3,141.4,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,75,6216.6,43.008423,-123.704315,45,53.5
41,Oregon,07854C001 25910,State Highway Agency,47,Marion County,64900,64900,Salem city,1975,79261,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,4,187,UPRR                    ,I-5 (Hwy 1)       ,Fair,48,24971.2,44.990135,-122.99812,49,58.1
41,Oregon,07853A001 26190,State Highway Agency,47,Marion County,0,0,No Place Code,1975,8079,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,319.9,I-5 (Hwy 1)             ,Perkins Road      ,Fair,48,11019.5,45.028194,-122.9843,21,116.1
41,Oregon,16607 035 05305,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2968,Prestressed Concrete,Stringer/Multi-beam or Girder,1,100.1,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,4366.4,43.00724,-123.70615,10,100.1
41,Oregon,16086 001 26112,State Highway Agency,47,Marion County,0,0,No Place Code,1975,43835,Concrete Continuous,Slab,15,365.2,Labish Bottom           ,I-5 (Hwy 1) NB    ,Fair,48,21804,45.01808,-122.98949,0,24.9
41,Oregon,16606 035 05290,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2968,Prestressed Concrete,Stringer/Multi-beam or Girder,3,230,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,10035.5,43.0055,-123.70785,30,84
41,Oregon,16086A001 26112,State Highway Agency,47,Marion County,0,0,No Place Code,1975,43835,Concrete Continuous,Slab,16,390.1,Labish Bottom           ,I-5 (Hwy 1) SB    ,Fair,48,23292.9,45.018276,-122.98981,0,24.9
41,Oregon,07855B001C26020,State Highway Agency,47,Marion County,64900,64900,Salem city,1975,16061,Steel Continuous,Stringer/Multi-beam or Girder,2,392.1,I-5 (Hwy 1)             ,Chemawa Road      ,Fair,48,37430.9,45.00537,-122.996445,15,206
41,Oregon,07855C001 25995,State Highway Agency,47,Marion County,64900,64900,Salem city,1975,43835,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,417,Hwy 72                  ,I-5 (Hwy 1) NB    ,Fair,48,26814.6,45.001953,-122.9982,30,216.9
41,Oregon,07855D001 25995,State Highway Agency,47,Marion County,64900,64900,Salem city,1975,43835,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,360.9,Hwy 72                  ,I-5 (Hwy 1) SB    ,Fair,48,23207,45.001842,-122.99871,30,157.2
41,Oregon,22385 091 10368,State Highway Agency,3,Benton County,0,0,No Place Code,2018,5283,Prestressed Concrete,Slab,1,78.1,Lake Slough             ,HWY 091           ,Good,5,3689,44.29153,-123.25661,0,78.1
41,Oregon,07855E001C25997,State Highway Agency,47,Marion County,64900,64900,Salem city,1984,6585,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,452.1,Hwy 72                  ,I-5 (Hwy 1) Conn. ,Fair,39,13201.1,45.00145,-122.999535,45,169.9
41,Oregon,04043 200 00714,State Highway Agency,39,Lane County,0,0,No Place Code,1967,1376,Prestressed Concrete,Slab,1,26.9,CATTLEPASS              ,HWY 200           ,Fair,56,979.7,44.211147,-123.28622,0,26.9
41,Oregon,04042 200 00706,State Highway Agency,39,Lane County,0,0,No Place Code,1967,1376,Prestressed Concrete,Slab,3,84,SMALL STREAM            ,HWY 200           ,Fair,56,3058.7,44.212,-123.2864,0,27.9
41,Oregon,16812M072 00655,State Highway Agency,47,Marion County,64900,64900,Salem city,1988,29529,Concrete Continuous,Box Beam or Girders - Multiple,6,521,14th St. & UPRR         ,HWY 72 (OR 22)    ,Fair,35,54526.9,44.929596,-123.02729,3,99.1
41,Oregon,20298 001C26010,State Highway Agency,47,Marion County,38500,38500,Keizer city,2006,16061,Prestressed Concrete,Slab,1,65.6,Ulali Drive             ,Chemawa Rd        ,Good,17,7879.2,45.0056,-122.9988,6,65.6
41,Oregon,16812E072 00645,State Highway Agency,47,Marion County,64900,64900,Salem city,1988,15882,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,4,1075.1,13th St. & UPRR         ,Hwy 72 EB On Ramp ,Fair,35,31040.5,44.929443,-123.02873,0,143
41,Oregon,16098 072 00173,State Highway Agency,47,Marion County,64900,64900,Salem city,1984,24660,Prestressed Concrete,Slab,1,69.9,Clagget Creek           ,Hwy 72            ,Good,39,6144.5,44.9823,-123.0092,78,69.9
41,Oregon,16416 035 05239,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Steel,Culvert,1,24,HOLMES CREEK            ,OR 42 (HWY 035)   ,Fair,39,958.6,43.001568,-123.715866,6,24
41,Oregon,16814 072C00650,State Highway Agency,47,Marion County,64900,64900,Salem city,1988,2485,Concrete,Slab,1,38.1,Bike Path               ,Mission St On Ramp,Fair,35,1098.8,44.92949,-123.02888,27,38.1
41,Oregon,16812W072 00645,State Highway Agency,47,Marion County,64900,64900,Salem city,1988,15882,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,673.9,13th & Shelton Ditch    ,Hwy 72 WB Off Ramp,Fair,35,19456,44.930542,-123.02852,0,152.9
41,Oregon,16813 072C00647,State Highway Agency,47,Marion County,64900,64900,Salem city,1988,29529,Prestressed Concrete,Box Beam or Girders - Multiple,1,82,13th Street             ,OR 22 (Hwy 72)    ,Fair,35,8826.4,44.929802,-123.02915,3,82
41,Oregon,16414 035 05216,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,2,180.1,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,7859.5,42.9987,-123.71763,22,105
41,Oregon,16415 035 05226,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,3,274.9,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,11996.8,43.00013,-123.7172,0,105
41,Oregon,02283 140 03319,State Highway Agency,47,Marion County,0,0,No Place Code,1958,1860,Concrete,Channel Beam,3,57.1,West Champoeg Creek     ,HWY 140 (OR 219)  ,Fair,65,1760.5,45.16553,-122.94361,0,19
41,Oregon,21406 200 00660,State Highway Agency,39,Lane County,0,0,No Place Code,2011,1376,Prestressed Concrete,Stringer/Multi-beam or Girder,2,200.1,BEAR CREEK              ,HWY 200           ,Good,12,7747.9,44.218597,-123.28747,15,109.9
41,Oregon,08111 072 00623,State Highway Agency,47,Marion County,64900,64900,Salem city,1929,15882,Concrete,Arch - Deck,1,44.9,Shelton Ditch           ,Hwy 72 (12th St)  ,Fair,94,2610.1,44.93264,-123.02926,30,44.9
41,Oregon,16413 035 05197,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,1,128,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,5583.2,42.99664,-123.72014,42,125
41,Oregon,16412 035 05185,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,3,220.1,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,9606,42.99562,-123.72208,45,89.9
41,Oregon,08404A047C06715,State Highway Agency,67,Washington County,5350,5350,Beaverton city,1991,26185,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,252,HWY 47  US 26           ,MURRAY BLVD CO    ,Fair,32,22485.4,45.522312,-122.81576,25,126
41,Oregon,04040 200 00543,State Highway Agency,39,Lane County,0,0,No Place Code,1959,1376,Concrete,Channel Beam,1,22,SMALL STREAM            ,HWY 200           ,Fair,64,692.3,44.2356,-123.2851,0,22
41,Oregon,16411 035 05169,State Highway Agency,19,Douglas County,0,0,No Place Code,1983,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,3,287.1,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,40,12526.5,42.99482,-123.724846,99,105
41,Oregon,01700A200 01928,State Highway Agency,39,Lane County,77050,0,No Place Code,1967,1376,Prestressed Concrete,Slab,7,348.8,LONG TOM OFLOW          ,HWY 200           ,Fair,56,13959.3,44.05686,-123.35299,0,49.9
41,Oregon,16410 035 05146,State Highway Agency,19,Douglas County,0,0,No Place Code,1984,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,3,271,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,39,11825,42.99326,-123.72843,99,104
41,Oregon,01699A200 01898,State Highway Agency,39,Lane County,0,0,No Place Code,1966,1376,Prestressed Concrete,Slab,2,55.4,LONG TOM OFLOW          ,HWY 200           ,Fair,57,2219.3,44.0615,-123.3548,0,27.9
41,Oregon,0M594 062 04730,State Highway Agency,39,Lane County,77050,77050,Veneta city,1988,6972,Concrete Continuous,Culvert,2,21,FIELD DRAINAGE          ,OR 126 (HWY 62)   ,Fair,35,840.4,44.0537,-123.3611,0,9.8
41,Oregon,0P461 029 00497,State Highway Agency,67,Washington County,5350,5350,Beaverton city,1983,36092,Steel,Culvert,2,29.2,JOHNSON CREEK           ,HWY 29            ,Fair,40,2337.5,45.490715,-122.834175,0,11.8
41,Oregon,04037 200 00459,State Highway Agency,39,Lane County,0,0,No Place Code,1963,1376,Prestressed Concrete,Slab,2,45.9,FERGUSON CREEK          ,HWY 200           ,Fair,60,1476.8,44.24769,-123.28742,0,23
41,Oregon,16883 072 00451,State Highway Agency,47,Marion County,64900,64900,Salem city,1930,29953,Concrete,Tee Beam,1,39,Mill Creek              ,Hwy 72            ,Fair,93,3868.3,44.94991,-123.03574,0,39
41,Oregon,04050A200 01872,State Highway Agency,39,Lane County,0,23000,Elmira CDP,1966,1376,Concrete Continuous,Slab,3,145,LONG TOM RIVER          ,HWY 200           ,Fair,57,5804.3,44.064934,-123.35559,22,58.1
41,Oregon,20463 091 10272,State Highway Agency,3,Benton County,0,0,No Place Code,2008,5283,Prestressed Concrete,Slab,2,105,Miller Creek            ,OR 99W (HWY 91)   ,Good,15,5442.2,44.300594,-123.27138,0,52.5
41,Oregon,16185 029 00527,State Highway Agency,67,Washington County,5350,5350,Beaverton city,1983,36092,Prestressed Concrete,Box Beam or Girders - Multiple,1,189,P&WRR                   ,Hwy 029           ,Good,40,15686,45.49147,-122.837135,41,189
41,Oregon,16200 062 04673,State Highway Agency,39,Lane County,0,0,No Place Code,1988,6972,Prestressed Concrete,Slab,1,69.9,LONG TOM RIVER          ,OR 126 (HWY 62)   ,Good,35,3072.2,44.0518,-123.3721,0,69.9
41,Oregon,22599072AD00506,State Highway Agency,47,Marion County,64900,64900,Salem city,1981,7359,Concrete,Box Beam or Girders - Multiple,3,198.2,Front St. NE            ,OR 22 (HWY72AD)   ,Fair,42,5786.2,44.944687,-123.0397,0,83
41,Oregon,22519030AS02609,State Highway Agency,47,Marion County,64900,64900,Salem city,1953,12513,Concrete,Box Beam or Girders - Multiple,2,118.1,Multi-use Paths         ,OR 22 (HWY30AS) E ,Fair,70,4882.5,44.94421,-123.03991,0,59.1
41,Oregon,16649 062 04628,State Highway Agency,39,Lane County,0,0,No Place Code,1988,6972,Prestressed Concrete,Slab,1,65.9,LONG TOM RIVER OVERFLOW ,OR 126 (HWY 62)   ,Good,35,2726.1,44.0513,-123.381096,0,65.9
41,Oregon,00123G030 02600,State Highway Agency,47,Marion County,64900,64900,Salem city,1977,13614,Concrete Continuous,Box Beam or Girders - Multiple,5,277.6,Front Street & PNWR     ,OR 22 (HWY 30) EB ,Fair,46,8195.6,44.943798,-123.0411,0,63
41,Oregon,00123K030 02590,State Highway Agency,47,Marion County,64900,64900,Salem city,1953,42417,Steel Continuous,Stringer/Multi-beam or Girder,4,2217.8,Willamette River        ,OR 22 (HWY 30) EB ,Fair,70,154987.2,44.9449,-123.0433,0,234.9
41,Oregon,07253B030 02595,State Highway Agency,47,Marion County,64900,64900,Salem city,1953,42233,Steel Continuous,Girder and Floorbeam System,4,2393,Willamette River        ,OR 22 (HWY 30) WB ,Fair,70,157023.8,44.9459,-123.0427,0,252
41,Oregon,20585 045 03997,State Highway Agency,19,Douglas County,0,0,No Place Code,2008,2654,Prestressed Concrete,Stringer/Multi-beam or Girder,2,222.1,ELK CREEK 4TH XING      ,OR 38 (HWY 045)   ,Fair,15,8526,43.656567,-123.50643,0,160.1
41,Oregon,20584 045 03964,State Highway Agency,19,Douglas County,0,0,No Place Code,2008,2654,Steel Continuous,Stringer/Multi-beam or Girder,3,320.5,ELK CR 3RD XING         ,OR 38 (HWY 045)   ,Fair,15,12304.1,43.65355,-123.511116,27,207.7
41,Oregon,22523030AZ02569,State Highway Agency,53,Polk County,64900,64900,Salem city,1953,42417,Concrete,Tee Beam,11,805.1,Hwy 150 Conn. & Park Rd ,OR 22 (HWY30AZ) E ,Fair,70,21395.8,44.945282,-123.04716,0,85
41,Oregon,07253R030C02582,State Highway Agency,53,Polk County,64900,64900,Salem city,1953,20836,Concrete Continuous,Tee Beam,6,299.9,Wallace Marine Park     ,OR 22 (HWY 30) CON,Fair,70,16036.3,44.94565,-123.04714,0,49.9
41,Oregon,07366 030C02562,State Highway Agency,53,Polk County,64900,64900,Salem city,1952,20009,Concrete Continuous,Tee Beam,3,149.6,OR 221 (HWY 150) Conn   ,OR 22 (HWY 30) WB ,Fair,71,4613.8,44.944637,-123.04837,53,59.4
41,Oregon,16199 062 04538,State Highway Agency,39,Lane County,0,0,No Place Code,1988,6400,Prestressed Concrete,Slab,3,198.2,LONG TOM RIVER OVERFLOW ,OR 126 (HWY 62)   ,Fair,35,8711.9,44.0498,-123.3989,0,65.9
41,Oregon,09311 035 04863,State Highway Agency,19,Douglas County,0,0,No Place Code,1976,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,3,242.1,COQUILLE RIVER MIDDLE FK,OR 42 (HWY 035)   ,Fair,47,12471.7,42.972538,-123.75303,26,84
41,Oregon,08910A047 06601,State Highway Agency,67,Washington County,5350,5350,Beaverton city,1993,24495,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,272,Hwy 47 US 26            ,Cornell Road      ,Fair,30,32391.5,45.53077,-122.83805,24,140.1
41,Oregon,18940 02W 01000,State Highway Agency,51,Multnomah County,0,0,No Place Code,2002,20887,Prestressed Concrete,Stringer/Multi-beam or Girder,1,131.2,Miller Creek            ,Hwy 092           ,Fair,21,9816.7,45.617718,-122.80663,3,131.2
41,Oregon,03451A231 00630,State Highway Agency,19,Douglas County,0,0,No Place Code,1962,1861,Steel Continuous,Stringer/Multi-beam or Girder,4,810,UMPQUA RIVER (KELLOG BR),OR 138 (HWY 231)  ,Fair,61,25247.3,43.55439,-123.55375,0,200.1
41,Oregon,20583 045 03876,State Highway Agency,19,Douglas County,0,0,No Place Code,2008,2654,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,339.9,ELK CR 2ND XING         ,OR 38 (HWY 045)   ,Fair,15,15723.5,43.646587,-123.523705,30,149.9
41,Oregon,16966 047 06567,State Highway Agency,67,Washington County,5350,5350,Beaverton city,1991,117563,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,259.8,Hwy 47  (US 26)         ,Bethany Blvd.     ,Good,32,26257,45.532368,-122.84236,3,129.9
41,Oregon,08158 140 02389,State Highway Agency,47,Marion County,0,0,No Place Code,1958,4094,Concrete Continuous,Stringer/Multi-beam or Girder,17,424.9,Willamette River Oflow  ,HWY 140 (OR 219)  ,Fair,65,14775.6,45.26145,-122.94259,0,24.9
41,Oregon,08981 030 02486,State Highway Agency,53,Polk County,64900,64900,Salem city,1963,20125,Steel,Stringer/Multi-beam or Girder,1,127,OR 221 (HWY 150) CONN   ,OR 22 (HWY 30)    ,Fair,60,5290.3,44.93848,-123.061386,49,86
41,Oregon,01036A031 00703,State Highway Agency,3,Benton County,0,0,No Place Code,1964,14891,Prestressed Concrete,Stringer/Multi-beam or Girder,3,149.9,Bowers Slough           ,HWY 31            ,Fair,59,5214.2,44.639233,-123.17133,0,49.9
41,Oregon,08157 140 02366,State Highway Agency,47,Marion County,0,0,No Place Code,1958,4094,Concrete,Stringer/Multi-beam or Girder,6,149.9,Willamette River Oflow  ,HWY 140 (OR 219)  ,Fair,65,5214.2,45.26469,-122.94301,0,24.9
41,Oregon,08156 140 02346,State Highway Agency,71,Yamhill County,0,0,No Place Code,1958,4094,Steel Continuous,Girder and Floorbeam System,4,1090.6,Willamette River        ,HWY 140 (OR 219)  ,Fair,65,38283.7,45.26756,-122.94337,0,250
41,Oregon,09055 030 02453,State Highway Agency,53,Polk County,64900,64900,Salem city,1963,40250,Concrete,Frame,1,28.9,Boat Moorage Access     ,OR 22 (HWY 30)    ,Fair,60,2926.9,44.93588,-123.06658,0,28.9
41,Oregon,08155 140 02307,State Highway Agency,71,Yamhill County,0,0,No Place Code,1958,14338,Concrete,Stringer/Multi-beam or Girder,9,225.1,Hess Creek              ,HWY 140 (OR 219)  ,Fair,65,7827.1,45.27314,-122.94409,0,24.9
41,Oregon,09310A035 04768,State Highway Agency,19,Douglas County,0,0,No Place Code,1976,2641,Prestressed Concrete,Stringer/Multi-beam or Girder,5,443.2,MIDDLE FK COQUILLE RIVER,OR 42 (HWY 035)   ,Fair,47,19340.9,42.9663,-123.7697,99,100.1
41,Oregon,02281 140 02855,State Highway Agency,47,Marion County,64850,0,No Place Code,1958,3186,Concrete,Channel Beam,2,36.1,Mission Creek           ,HWY 140 (OR 219)  ,Fair,65,1113,45.20877,-122.96857,0,18
41,Oregon,01587A01W 10116,State Highway Agency,3,Benton County,49600,0,No Place Code,1954,4840,Concrete Continuous,Tee Beam,4,230,Long Tom River          ,OR 99W (HWY 91)   ,Fair,69,8979.1,44.313072,-123.29608,22,69.9
41,Oregon,08889 030 02430,State Highway Agency,53,Polk County,64900,64900,Salem city,1963,26704,Steel Continuous,Stringer/Multi-beam or Girder,3,608.9,OR 221 (HWY 150) Conn   ,OR 22 (HWY 30)    ,Fair,60,45749.2,44.93547,-123.07097,0,107.9
41,Oregon,02641A02W 01077,State Highway Agency,51,Multnomah County,0,0,No Place Code,1949,9976,Concrete Continuous,Slab,1,427.2,Partial Viaduct         ,Hwy 092           ,Good,74,3363.5,45.626675,-122.81861,0,29.9
41,Oregon,01311B231 00382,State Highway Agency,19,Douglas County,0,0,No Place Code,1967,1878,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,7,750,UMPQUA RIVER            ,OR 138 (HWY 231)  ,Fair,56,28543.3,43.58636,-123.55747,0,129.9
41,Oregon,04267A210 00245,State Highway Agency,43,Linn County,0,0,No Place Code,1965,27056,Prestressed Concrete,Slab,4,120.1,Owl Creek               ,OR 34 (Hwy 210)   ,Fair,58,8864.1,44.564075,-123.20963,0,29.9
41,Oregon,02014A02W 01123,State Highway Agency,51,Multnomah County,0,0,No Place Code,1968,19952,Concrete,Frame,1,23.6,PNWR                    ,Hwy 092           ,Fair,55,10726,45.6306,-122.8237,20,20
41,Oregon,18440 150 01841,State Highway Agency,53,Polk County,64900,64900,Salem city,2000,15160,Prestressed Concrete,Box Beam or Girders - Multiple,1,86,Gibson Creek            ,OR 221 (HWY 150)  ,Good,23,7952.8,44.974773,-123.06879,4,86
41,Oregon,22013 039 05924,State Highway Agency,71,Yamhill County,52100,0,No Place Code,2016,12493,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,4,600.1,Hess Creek              ,Hwy 039 (OR 18)   ,Good,7,33271.3,45.2901,-122.955826,20,180.1
41,Oregon,22012 000 00105,State Highway Agency,71,Yamhill County,52100,52100,Newberg city,2016,12493,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,4,685,Hwy 039                 ,Wynooski Street   ,Good,7,34611.5,45.290554,-122.95778,0,210
41,Oregon,09770 047C06429,State Highway Agency,67,Washington County,34100,34100,Hillsboro city,1972,34707,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,265.1,Hwy 47  US 26           ,NW 185TH Ave      ,Fair,51,30005.4,45.54187,-122.86756,29,134.8
41,Oregon,20582 045 03639,State Highway Agency,19,Douglas County,0,22800,Elkton city,2008,2677,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,395,ELK CR 1ST XING         ,OR 38 (HWY 045)   ,Fair,15,25919.5,43.635025,-123.564606,27,160.1
41,Oregon,22009 039 05848,State Highway Agency,71,Yamhill County,52100,52100,Newberg city,2016,12493,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,16,2500,"RR, College/River St    ",Hwy 039 (OR 18)   ,Good,7,110728.2,45.289318,-122.97078,0,2500
41,Oregon,22339 047 06338,State Highway Agency,67,Washington County,34100,34100,Hillsboro city,2017,100225,Prestressed Concrete,Stringer/Multi-beam or Girder,1,110.9,Rock Creek              ,US 26 (Hwy 047)   ,Good,6,13897.9,45.54815,-122.88384,0,103
41,Oregon,04076B062 04099,State Highway Agency,39,Lane County,0,0,No Place Code,1994,5080,Prestressed Concrete,Stringer/Multi-beam or Girder,1,112.9,POODLE CREEK            ,OR 126 (HWY 62)   ,Fair,29,6109.6,44.0673,-123.456,39,112.9
41,Oregon,04966A140 00959,State Highway Agency,67,Washington County,0,0,No Place Code,1959,4209,Concrete,Channel Beam,6,109.6,MCFEE CREEK             ,HWY 140           ,Fair,64,3343.5,45.40131,-122.93865,0,18
41,Oregon,22008 039 05772,State Highway Agency,71,Yamhill County,21050,52100,Newberg city,2016,12493,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,7,964.2,Chehalem Creek          ,Hwy 39 (OR 18)    ,Good,7,43656.4,45.28354,-122.98386,0,154.5
41,Oregon,01740 02W 01319,State Highway Agency,51,Multnomah County,0,0,No Place Code,1968,19969,Concrete Continuous,Slab,3,129.9,McCarty Creek           ,Hwy 092           ,Fair,55,11338.3,45.6514,-122.85111,0,51.8
41,Oregon,17451 151 01097,State Highway Agency,71,Yamhill County,52100,0,No Place Code,1996,7883,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,271,East Fork Chehalem Creek,OR 240 (HWY 151)  ,Fair,27,15203.6,45.306816,-122.98223,0,90.9
41,Oregon,22006 039 05710,State Highway Agency,71,Yamhill County,21050,0,No Place Code,2016,10620,Prestressed Concrete,Box Beam or Girders - Single or Spread,1,49.9,Private Road            ,Hwy 039 (OR 18)   ,Good,7,2257.8,45.27868,-122.99446,0,49.9
41,Oregon,02054A01W 02420,State Highway Agency,71,Yamhill County,52100,0,No Place Code,1975,16095,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,7,818.9,Chehalem Creek          ,OR 99W (HWY 91)   ,Fair,48,67435.4,45.2975,-122.9876,30,117.1
41,Oregon,15443 062 04212,State Highway Agency,39,Lane County,0,0,No Place Code,1994,5994,Prestressed Concrete,Stringer/Multi-beam or Girder,3,324.1,LONG TOM RIVER          ,OR 126 (HWY 62)   ,Fair,29,20312.3,44.060272,-123.437065,36,127
41,Oregon,09179 210 00013,State Highway Agency,3,Benton County,15800,0,No Place Code,1964,9913,Steel,Stringer/Multi-beam or Girder,3,889.1,Willamette River        ,OR 34 (Hwy 210) WB,Poor,59,34129.1,44.566086,-123.25612,0,190
41,Oregon,02728 210 00013,State Highway Agency,3,Benton County,15800,0,No Place Code,1913,9913,Steel,Truss - Thru,4,713.3,Willamette River        ,HWY 210  EB       ,Poor,110,18486.6,44.56543,-123.25653,0,172.9
41,Oregon,16873 033 05615,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1991,14763,Prestressed Concrete,Stringer/Multi-beam or Girder,5,660.1,Willamette River        ,OR 34 (Hwy 33)    ,Fair,32,34218,44.558044,-123.260574,0,140.1
41,Oregon,22005 000 00000,State Highway Agency,71,Yamhill County,21050,21050,Dundee city,2016,10620,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,250,Hwy 39                  ,SE 8th St.        ,Good,7,13123.3,45.27512,-122.99919,0,125
41,Oregon,01420A150 01250,State Highway Agency,53,Polk County,0,0,No Place Code,1989,5930,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,Spring Valley Creek     ,OR 221 (HWY 150)  ,Good,34,5975,45.05437,-123.08133,15,140.1
41,Oregon,02701A01W 08476,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1992,19152,Prestressed Concrete,Slab,1,69.9,Creek                   ,OR 99W (HWY 91)   ,Good,31,6144.5,44.547962,-123.26559,33,69.9
41,Oregon,16001 01W 08290,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1942,8325,Concrete Continuous,Culvert,2,21,Dixion Creek            ,OR 99W (HWY 1W) NB,Good,81,799.1,44.573498,-123.2567,0,9.8
41,Oregon,17053 033R05596,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1991,1947,Prestressed Concrete,Stringer/Multi-beam or Girder,7,799.9,SW 3rd Street           ,OR 34 (Hwy 33) Con,Fair,32,22830.9,44.55774,-123.26333,34,132.9
41,Oregon,16002 01W 08294,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1942,8572,Concrete Continuous,Culvert,2,21,Dixion Creek            ,OR 99W (HWY 1W) SB,Good,81,716.4,44.5729,-123.2578,0,9.8
41,Oregon,16875 01WR08409,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1991,2358,Prestressed Concrete,Stringer/Multi-beam or Girder,7,707.3,Mary's River            ,OR 99W (Hwy 91)   ,Fair,32,20190.1,44.55675,-123.26399,6,120.1
41,Oregon,00706 01W 08414,State Highway Agency,3,Benton County,15800,15800,Corvallis city,1933,10568,Steel,Truss - Thru,1,307.7,Marys River             ,OR 99W (Hwy 91) NB,Fair,90,12418.7,44.556576,-123.264626,0,149.9
